"Date","Close"
"11/24/2024","3,739.29"
"12/1/2024","3,796.16"
"12/8/2024","3,810.35"
"12/15/2024","3,719.93"
"12/22/2024","3,771.63"
"12/29/2024","3,801.83"
"1/5/2025","3,801.56"
"1/12/2025","3,810.78"
"1/19/2025","3,804.26"
"1/26/2025","3,855.82"
"2/2/2025","3,861.42"
"2/9/2025","3,877.50"
"2/16/2025","3,929.94"
"2/23/2025","3,895.70"
"3/2/2025","3,914.48"
"3/9/2025","3,836.02"
"3/16/2025","3,926.45"
"3/23/2025","3,972.43"
"3/30/2025","3,825.86"
"4/6/2025","3,512.53"
"4/13/2025","3,720.33"
"4/20/2025","3,823.78"
"4/27/2025","3,845.14"
"5/4/2025","3,876.16"
"5/11/2025","3,897.87"
"5/18/2025","3,882.42"
"5/25/2025","3,894.61"
"6/1/2025","3,934.29"
"6/8/2025","3,911.42"
"6/15/2025","3,883.43"
"6/22/2025","3,966.20"
"6/29/2025","4,013.62"
"7/6/2025","4,087.81"
"7/13/2025","4,189.50"
"7/20/2025","4,261.06"
"7/27/2025","4,153.83"
"8/3/2025","4,239.83"
"8/10/2025","4,230.53"
"8/17/2025","4,253.02"
"8/24/2025","4,269.70"
"8/31/2025","4,307.08"
"9/7/2025","4,344.24"
"9/14/2025","4,302.71"
"9/21/2025","4,265.98"
"9/28/2025","4,411.95"
"10/5/2025","4,427.06"
"10/12/2025","4,328.93"
"10/19/2025","4,422.21"
"10/26/2025","4,428.62"
"11/2/2025","4,492.24"
"11/9/2025","4,546.07"
"11/16/2025","4,469.14"
"11/23/2025","4,523.96"
"11/30/2025","4,531.36"
"12/7/2025","4,586.45"
"12/14/2025","4,569.78"
"12/21/2025","4,636.15"
"12/28/2025","4,656.12"
"1/4/2026","4,744.66"
"1/11/2026","4,849.10"
"1/18/2026","4,891.45"
"1/25/2026","4,905.13"
"2/1/2026","4,934.41"
"2/8/2026","4,937.78"
"2/15/2026","5,017.60"
"2/22/2026","4,995.07"
"3/1/2026","4,848.25"
"3/8/2026","4,842.27"
"3/15/2026","4,948.87"
"3/22/2026","4,898.18"
"3/29/2026","4,947.50"
"4/5/2026","4,989.41"
"4/12/2026","4,997.93"
"4/19/2026","4,922.86"
"4/26/2026","4,912.69"
"5/3/2026","4,921.90"
"5/10/2026","4,989.08"
"5/17/2026","5,068.15"
"5/24/2026","5,037.86"
"5/31/2026","5,049.96"
"6/7/2026","5,025.80"
"6/14/2026","5,192.70"
"6/21/2026","5,191.73"
"6/28/2026","5,244.29"
"7/5/2026","5,433.88"
